Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer Age,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4876,34691,1/14/12,Critical,23,7202.94,0.02,Delivery Truck,1425.11,306.14,26.53,Clytie Kelty,,Allentown,18103,Pennsylvania,East,Small Business,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,1/14/12
4877,34691,1/14/12,Critical,13,245.82,0.1,Express Air,-7.39,18.97,9.54,Clytie Kelty,,Allentown,18103,Pennsylvania,East,Small Business,Office Supplies,Paper,Xerox 1939,Small Box,0.37,1/16/12
6200,43911,1/14/12,Medium,29,577.89,0.06,Regular Air,-53.89,19.99,11.17,Tamara Manning,,Post Falls,83854,Idaho,West,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,1/14/12
6201,43911,1/14/12,Medium,36,9920.85,0,Delivery Truck,2685.19,264.98,17.86,Tamara Manning,,Post Falls,83854,Idaho,West,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,1/15/12
6202,43911,1/14/12,Medium,23,7484.31,0.06,Delivery Truck,1278.45,320.98,58.95,Tamara Manning,,Rexburg,83440,Idaho,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,1/16/12
950,6884,1/15/12,Low,41,217,0.01,Regular Air,-61.21,4.98,4.75,Skye Norling,,Lombard,60148,Illinois,Central,Home Office,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,1/20/12
951,6884,1/15/12,Low,47,296.13,0.04,Regular Air,119.09,6.35,1.02,Skye Norling,,Lombard,60148,Illinois,Central,Home Office,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39,1/20/12
1769,12676,1/15/12,High,25,201.06,0.08,Express Air,-80.86,8.09,7.96,Jennifer Jackson,,Hattiesburg,39401,Mississippi,South,Home Office,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,0.49,1/16/12
3103,22243,1/15/12,Critical,9,24.76,0.09,Regular Air,-1.82,2.88,0.7,Amy Hunt,,Knoxville,37918,Tennessee,South,Consumer,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,1/16/12
5297,37729,1/15/12,Not Specified,48,447.89,0,Regular Air,-26.78,8.6,6.19,Giulietta Weimer,,Battle Creek,49017,Michigan,Central,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,1/15/12
6849,48773,1/15/12,Medium,7,51.27,0.06,Regular Air,3.27,7.04,2.17,Amy Cox,,West Mifflin,15122,Pennsylvania,East,Small Business,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,1/17/12
345,2370,1/16/12,Critical,6,679.6,0.02,Regular Air,-85.76,110.98,13.99,Sanjit Jacobs,,Laurel,20707,Maryland,East,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,1/18/12
346,2370,1/16/12,Critical,30,257.42,0.01,Regular Air,59.18,8.01,2.87,Sanjit Jacobs,,Laurel,20707,Maryland,East,Consumer,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,1/18/12
3086,22147,1/16/12,Low,37,832.14,0.04,Regular Air,175.07,22.72,8.99,Christina Anderson,,Murfreesboro,37130,Tennessee,South,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,1/20/12
4341,30915,1/16/12,Low,20,62.78,0.04,Express Air,-17.75,2.98,2.03,Xylona Price,,Boardman,44512,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,1/16/12
4342,30915,1/16/12,Low,25,2836.0505,0.01,Regular Air,561.13,125.99,8.99,Xylona Price,,Boardman,44512,Ohio,East,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,1/21/12
4459,31781,1/16/12,Medium,46,249.02,0.1,Regular Air,-282.61,5.81,8.49,Sylvia Foulston,,Naperville,60540,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,1/17/12
4460,31781,1/16/12,Medium,41,78.49,0.03,Regular Air,5.53,1.81,0.75,Sylvia Foulston,,Naperville,60540,Illinois,Central,Corporate,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,1/17/12
5533,39173,1/16/12,Critical,36,76.48,0.09,Regular Air,3.23,2.18,0.78,Jason Klamczynski,,Woodmere,11598,New York,East,Small Business,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,0.52,1/18/12
5534,39173,1/16/12,Critical,2,373.27,0.05,Delivery Truck,-433.29,179.29,29.21,Jason Klamczynski,,Woodmere,11598,New York,East,Small Business,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.76,1/18/12
6941,49541,1/16/12,Medium,35,503.75,0,Regular Air,16.46,13.43,5.5,Joe Elijah,,Hot Springs,71901,Arkansas,South,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,1/17/12
278,1921,1/17/12,Medium,24,7871.91,0.05,Delivery Truck,541.47,328.14,91.05,Benjamin Venier,,Cranston,02910,Rhode Island,East,Small Business,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,1/19/12
1415,10272,1/17/12,Medium,3,299.08,0.03,Regular Air,-50.43,90.48,19.99,Katherine Ducich,,Palm Beach Gardens,33403,Florida,South,Corporate,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,1/19/12
1416,10272,1/17/12,Medium,26,566.39,0.06,Regular Air,76.43,22.84,8.18,Katherine Ducich,,Palm Beach Gardens,33403,Florida,South,Corporate,Office Supplies,Paper,Xerox 1991,Small Box,0.39,1/17/12
1781,12771,1/17/12,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,,Wilmette,60091,Illinois,Central,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,1/17/12
1782,12771,1/17/12,Critical,46,78.08,0.01,Regular Air,-43.10,1.68,1.57,Carlos Soltero,,Woodridge,60517,Illinois,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,1/19/12
2619,18945,1/17/12,Medium,33,528.54,0.06,Regular Air,168.54,16.48,1.99,John Lee,,Northport,35473,Alabama,South,Corporate,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,1/19/12
4612,32868,1/17/12,Not Specified,39,1101.28,0.05,Regular Air,200.53,28.15,6.17,Randy Ferguson,,Clarksville,37042,Tennessee,South,Home Office,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,1/18/12
6158,43620,1/17/12,Medium,13,196.22,0.05,Regular Air,-89.35,14.81,13.32,Joel Eaton,,Meridian,39301,Mississippi,South,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,1/20/12
6159,43620,1/17/12,Medium,11,49.76,0.05,Express Air,-0.13,4.2,2.26,Joel Eaton,,Meridian,39301,Mississippi,South,Home Office,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,1/19/12
6585,46884,1/17/12,Medium,18,130.11,0.1,Regular Air,40.30,7.64,1.39,Paul Prost,,Bartlett,38134,Tennessee,South,Corporate,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,1/19/12
6586,46884,1/17/12,Medium,3,337.3395,0,Regular Air,-509.94,125.99,2.5,Paul Prost,,Bartlett,38134,Tennessee,South,Corporate,Technology,Telephones and Communication,6162,Small Box,0.59,1/19/12
6587,46884,1/17/12,Medium,25,280.43,0.1,Regular Air,39.52,11.55,2.36,Paul Prost,,Sioux Falls,57103,South Dakota,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,1/18/12
3084,22118,1/18/12,High,50,2842.54,0.05,Regular Air,1315.75,58.1,1.49,Natalie Webber,,Miami,33142,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Arch Ring Binders,Small Box,0.38,1/18/12
6772,48199,1/18/12,Not Specified,47,672.46,0.1,Regular Air,279.74,15.74,1.39,Erica Bern,,Granger,46530,Indiana,Central,Corporate,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,1/21/12
8220,58784,1/18/12,Medium,12,141.9,0.02,Regular Air,1.46,11.58,5.72,Kristen Hastings,,Tupelo,38801,Mississippi,South,Corporate,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,1/19/12
8221,58784,1/18/12,Medium,29,1379.1,0.06,Regular Air,573.80,48.91,5.81,Kristen Hastings,,Tupelo,38801,Mississippi,South,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,1/18/12
8222,58784,1/18/12,Medium,17,278.76,0.02,Regular Air,-210.09,15.51,17.78,Kristen Hastings,,Tupelo,38801,Mississippi,South,Corporate,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote with Lid, Black",Small Box,0.59,1/19/12
8223,58784,1/18/12,Medium,25,8875.17,0.05,Delivery Truck,2372.08,350.99,39,Kristen Hastings,,Willow Grove,19090,Pennsylvania,East,Corporate,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,1/20/12
8224,58784,1/18/12,Medium,20,331.21,0.04,Express Air,-67.38,15.99,9.4,Kristen Hastings,,Willow Grove,19090,Pennsylvania,East,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,1/20/12
11,66,1/19/12,Low,41,108.15,0.09,Regular Air,7.57,2.88,0.7,Arthur Gainer,,Santa Fe,87505,New Mexico,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,1/19/12
2357,16999,1/19/12,Critical,18,3568.45,0.09,Regular Air,1081.62,207.48,0.99,Stuart Calhoun,,Hamilton,45011,Ohio,East,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,1/21/12
2874,20711,1/19/12,Critical,5,98.66,0.1,Regular Air,-19.52,18.97,9.03,Chris Cortes,,Oxford,01540,MA,East,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,1/21/12
2875,20711,1/19/12,Critical,18,2215.96,0,Delivery Truck,-101.66,119.99,56.14,Chris Cortes,,South Burlington,05403,Vermont,East,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,1/20/12
5392,38340,1/20/12,Critical,36,2167.05,0.02,Regular Air,684.90,60.22,3.5,Tanja Norvell,,Sanford,32771,Florida,South,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,1/21/12
6237,44197,1/20/12,High,27,3970.33,0.02,Delivery Truck,-229.79,140.98,53.48,Cynthia Arntzen,,Allen,75002,Texas,Central,Small Business,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,1/23/12
4370,31138,1/21/12,High,37,1251.18,0.05,Delivery Truck,-1756.44,31.76,45.51,Arthur Prichep,,Cleveland Heights,44106,Ohio,East,Small Business,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,1/23/12
4600,32800,1/21/12,Not Specified,33,11336.37,0.04,Delivery Truck,1161.75,355.98,58.92,Larry Tron,,Holladay,84117,Utah,West,Home Office,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,1/22/12
4601,32800,1/21/12,Not Specified,19,354.13,0.09,Regular Air,8.79,19.98,8.68,Larry Tron,,Holladay,84117,Utah,West,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,1/22/12
4602,32800,1/21/12,Not Specified,40,751.94,0.07,Regular Air,69.08,19.98,8.68,Larry Tron,,Holladay,84117,Utah,West,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,1/23/12
5042,35936,1/21/12,Medium,41,312.26,0.08,Regular Air,-10.38,7.84,4.71,Roy Phan,,Des Moines,98198,Washington,West,Corporate,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35,1/22/12
5043,35936,1/21/12,Medium,40,4152.55,0.03,Regular Air,813.33,105.34,24.49,Roy Phan,,Des Moines,98198,Washington,West,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,1/22/12
5287,37638,1/21/12,Low,33,139.98,0.07,Regular Air,-140.54,4.13,6.89,Aaron Smayling,,Smithtown,11787,New York,East,Small Business,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Small Box,0.39,1/23/12
5349,38021,1/21/12,Medium,16,4407.03,0.04,Delivery Truck,834.96,279.81,23.19,Rob Haberlin,,Pittsburgh,15122,Pennsylvania,East,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,1/22/12
5350,38021,1/21/12,Medium,36,173.22,0.02,Regular Air,81.77,4.91,0.5,Rob Haberlin,,Pittsburgh,15122,Pennsylvania,East,Corporate,Office Supplies,Labels,Avery 508,Small Box,0.36,1/22/12
5351,38021,1/21/12,Medium,46,1482.01,0.02,Regular Air,709.33,30.44,1.49,Rob Haberlin,,Sioux City,51106,Iowa,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Premier Elliptical Ring Binder, Black",Small Box,0.37,1/23/12
6936,49505,1/21/12,Critical,12,97.74,0.04,Regular Air,-8.50,7.84,4.71,Harold Ryan,,Wooster,44691,Ohio,East,Home Office,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35,1/23/12
6937,49505,1/21/12,Critical,34,335.59,0.04,Express Air,85.83,9.78,1.99,Harold Ryan,,Wooster,44691,Ohio,East,Home Office,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,1/22/12
7378,52608,1/21/12,Low,36,147.71,0.05,Regular Air,40.04,3.98,0.7,Thea Hudgings,,Jupiter,33458,Florida,South,Consumer,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,Wrap Bag,0.52,1/25/12
8219,58759,1/21/12,Low,4,33.44,0.1,Regular Air,-6.88,8.01,2.87,Andrew Allen,,Fountain,80817,Colorado,West,Corporate,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,1/28/12
1058,7815,1/22/12,Critical,6,187.37,0.09,Regular Air,-125.96,32.98,5.5,Amy Hunt,,Kingsport,37664,Tennessee,South,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,1/23/12
1909,13636,1/22/12,Low,32,28180.08,0.02,Delivery Truck,7513.88,880.98,44.55,Sally Matthias,,Mankato,56001,Minnesota,Central,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,1/26/12
3955,28225,1/22/12,Critical,13,1160.59,0.01,Regular Air,-330.14,80.98,35,Guy Phonely,,Elyria,44035,Ohio,East,Corporate,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,1/24/12
3956,28225,1/22/12,Critical,9,206.04,0,Regular Air,-49.81,20.28,14.39,Khloe Miller,,Saginaw,48601,Michigan,Central,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,1/22/12
7535,53891,1/22/12,High,36,562.8,0.02,Regular Air,-17.45,15.22,9.73,Nathan Mautz,,Lino Lakes,55014,Minnesota,Central,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,1/22/12
7536,53891,1/22/12,High,27,4584.73,0.07,Regular Air,812.38,179.99,19.99,Nathan Mautz,,Mobile,36608,Alabama,South,Home Office,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48,1/23/12
7537,53891,1/22/12,High,44,4039.72,0.02,Express Air,-237.60,92.23,39.61,Nathan Mautz,,Mobile,36608,Alabama,South,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,1/23/12
7538,53891,1/22/12,High,25,2570.944,0.03,Express Air,553.36,115.99,5.92,Nathan Mautz,,Mobile,36608,Alabama,South,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58,1/23/12
7724,55360,1/22/12,Medium,49,134.83,0.07,Regular Air,50.74,2.89,0.5,Russell Applegate,,Hialeah,33012,Florida,South,Small Business,Office Supplies,Labels,Avery 498,Small Box,0.38,1/24/12
7725,55360,1/22/12,Medium,39,8865.1,0,Delivery Truck,1517.12,217.85,29.1,Russell Applegate,,Hialeah,33012,Florida,South,Small Business,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Jumbo Box,0.68,1/23/12
1481,10661,1/23/12,Not Specified,18,136.41,0,Regular Air,-99.34,6.84,8.37,Jocasta Rupert,,Newton,67114,Kansas,Central,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,1/24/12
1482,10661,1/23/12,Not Specified,42,1312.65,0.07,Regular Air,488.31,30.98,5.76,Jocasta Rupert,,Reston,20190,Virginia,South,Consumer,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4,1/25/12
3485,24802,1/23/12,Medium,18,1383.2,0.01,Regular Air,-23.44,73.98,12.14,Victoria Brennan,,Parkland,98444,Washington,West,Small Business,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,1/25/12
2664,19234,1/24/12,High,24,359.65,0.01,Regular Air,-11.15,14.42,6.75,Cynthia Delaney,,Wheat Ridge,80033,Colorado,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,1/24/12
4125,29319,1/24/12,Low,30,6654.39,0.1,Regular Air,1151.69,238.4,24.49,Filia McAdams,,Vincennes,47591,Indiana,Central,Small Business,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,Large Box,,1/26/12
4126,29319,1/24/12,Low,21,4429.69,0.03,Express Air,983.55,199.99,24.49,Filia McAdams,,Vincennes,47591,Indiana,Central,Small Business,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,1/26/12
4639,33025,1/24/12,Low,5,318.31,0.08,Regular Air,-19.06,67.84,0.99,Debra Catini,,Bayonne,07002,New Jersey,East,Small Business,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,1/29/12
8148,58277,1/24/12,Medium,23,294.68,0.01,Regular Air,-23.35,11.7,6.96,Michael Dominguez,,Franklin,53132,Wisconsin,Central,Home Office,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,1/26/12
970,7043,1/25/12,Critical,4,11.08,0.06,Regular Air,-8.93,1.74,4.08,Giulietta Dortch,,Menlo Park,94025,California,West,Corporate,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,1/26/12
1797,12869,1/25/12,Not Specified,15,1532.482,0.1,Regular Air,-43.00,125.99,8.99,Laurel Beltran,,Hilton Head Island,29915,South Carolina,South,Consumer,Technology,Telephones and Communication,5170i,Small Box,0.57,1/28/12
2371,17186,1/26/12,Medium,49,4321.63,0.08,Regular Air,-1549.14,90.98,56.2,Ken Brennan,,Mount Lebanon,15228,Pennsylvania,East,Consumer,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,1/28/12
2372,17186,1/26/12,Medium,11,67.14,0.07,Regular Air,-29.98,5.98,5.35,Ken Brennan,,Mount Lebanon,15228,Pennsylvania,East,Consumer,Office Supplies,Paper,Xerox 1947,Small Box,0.4,1/28/12
2829,20422,1/26/12,High,5,15.38,0.01,Regular Air,1.61,2.89,0.5,Gene Hale,,Allen Park,48101,Michigan,Central,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,1/28/12
2830,20422,1/26/12,High,30,447.33,0.03,Regular Air,115.21,14.34,5,Gene Hale,,Muscatine,52761,Iowa,Central,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,1/27/12
3436,24544,1/26/12,High,31,4587.3,0.08,Express Air,1771.15,150.98,13.99,Tanja Norvell,,Saint Petersburg,33710,Florida,South,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,1/27/12
3437,24544,1/26/12,High,15,403.71,0.03,Delivery Truck,-97.47,25.98,14.36,Tanja Norvell,,Sanford,32771,Florida,South,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,1/27/12
3438,24544,1/26/12,High,39,1243.45,0.1,Regular Air,-1212.55,32.48,35,Tanja Norvell,,Sanford,32771,Florida,South,Corporate,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,0.81,1/27/12
7823,55937,1/26/12,Medium,10,392.77,0.09,Regular Air,-146.20,39.98,7.12,Stefanie Holloman,,Benton,72015,Arkansas,South,Small Business,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,1/28/12
7824,55937,1/26/12,Medium,24,7332.088,0.06,Delivery Truck,53.79,376.13,85.63,Stefanie Holloman,,Benton,72015,Arkansas,South,Small Business,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,1/28/12
1461,10530,1/27/12,Medium,4,377.213,0.02,Regular Air,-411.65,110.99,2.5,Victor Price,,Royal Palm Beach,33411,Florida,South,Consumer,Technology,Telephones and Communication,T18,Small Box,0.57,1/29/12
1615,11686,1/27/12,Not Specified,38,6121.1985,0.08,Regular Air,1312.34,205.99,2.5,Michael Dominguez,,Eau Claire,54703,Wisconsin,Central,Home Office,Technology,Telephones and Communication,V70,Small Box,0.59,1/28/12
2182,15718,1/27/12,Critical,36,100.87,0.09,Regular Air,8.40,2.94,0.7,Sean O'Donnell,,Dickinson,58601,North Dakota,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,1/28/12
2183,15718,1/27/12,Critical,41,1863.02,0.03,Regular Air,360.63,43.98,8.99,Sean O'Donnell,,Sandusky,44870,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,1/29/12
